ID_Donante,CD_Estado,DT_Cancelacion,Importe,DT_Primer_Cobro,DT_Ultima_Donacion,CD_Motivo_Cancelacion
1020413035,Cerrado,2020-11-03,30000,2018-11-15,2020-11-03,Disminución
1020466424,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119580,Cerrado,2014-01-31,40000,,,Limpieza de datos
1020439379,Cerrado,2020-09-24,30000,,,Sin primer pago
1020466427,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119598,Cerrado,2013-11-14,40000,,,Problemas económicos
1020466422,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119606,Cerrado,2013-06-28,40000,,,Problemas económicos
1020439387,Cerrado,2019-05-17,30000,2018-11-16,2019-02-01,Mal servicio / Mala atención
1020466425,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119614,Cerrado,2013-11-14,40000,,,Problemas económicos
1020439384,Cerrado,2018-12-10,30000,,,Por Donación Esporádica
1020466428,Cerrado,2022-03-31,30000,,,Sin primer pago
1020439385,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020466429,Cerrado,2022-04-05,30000,,,Disminución
1020119630,Cerrado,2015-02-16,30000,,,Entrada incorrecta
1020438746,Cerrado,2018-11-20,50000,2018-11-15,2018-11-15,Disminución
1020466432,Cerrado,2022-04-27,30000,,,Sin primer pago
1020119648,Cerrado,2014-03-14,40000,,,Limpieza de datos
1020439013,Cerrado,2018-07-31,20000,,,Limpieza de datos
1020119655,Cerrado,2013-06-28,40000,,,Problemas económicos
1020436502,Cerrado,2021-02-01,30000,2018-12-01,2021-02-01,Problemas económicos
1020466435,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119663,Cerrado,2014-03-14,36000,,,Limpieza de datos
1020436645,Cerrado,2020-01-15,30000,2018-11-26,2020-01-08,Problemas económicos
1020466434,Cerrado,2022-01-18,30000,,,Sin primer pago
1020119671,Cerrado,2013-07-09,30000,,,Limpieza de datos
1020438466,Cerrado,2019-02-07,30000,2018-12-20,2019-01-02,Otra
1020466438,Cerrado,2022-05-23,30000,2021-12-01,2022-03-01,Problemas económicos
1020438625,Cerrado,2019-07-11,30000,2018-11-20,2019-07-10,Disminución
1020466441,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119697,Cerrado,2013-11-14,30000,,,Problemas económicos
1020438524,Cerrado,2019-09-05,30000,2018-12-03,2019-09-03,Otra
1020119705,Cerrado,2018-07-23,40000,,,Sin primer pago
1020466442,Cerrado,2022-04-27,30000,,,Sin primer pago
1020119739,Cerrado,2015-03-27,35000,,,Limpieza de datos
1020436531,Cerrado,2020-09-25,30000,2018-12-03,2020-02-03,Problemas económicos
1020466444,Cerrado,2022-03-31,50000,,,Sin primer pago
1020436638,Cerrado,2020-11-09,30000,2018-12-01,2020-11-01,Problemas económicos
1020466445,Cerrado,2022-05-21,30000,2021-12-01,2022-05-01,Mal servicio / Mala atención
1020119754,Cerrado,2014-06-16,20000,,,Problemas económicos
1020436461,Cerrado,2022-08-13,30000,2018-12-01,2022-08-01,Aumento
1020466443,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119762,Cerrado,2021-11-26,30000,2015-01-31,2021-11-01,Aumento
1020436474,Cerrado,2021-07-02,30000,2018-12-03,2021-07-02,Problemas económicos
1020466447,Cerrado,2023-01-26,30000,2021-12-01,2022-03-01,No reactiva
1020436635,Cerrado,2022-05-17,30000,2018-12-03,2022-05-02,Aumento
1020466449,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119788,Cerrado,2014-03-05,20000,,,Limpieza de datos
1020435456,Cerrado,2022-02-01,30000,2019-01-30,2021-09-02,Sin pagos últimamente
1020466450,Cerrado,2022-11-01,30000,2022-02-16,2022-10-16,Problemas económicos
1020119796,Cerrado,2018-06-21,30000,2015-01-31,2018-06-01,Aumento
1020436530,Cerrado,2022-12-27,30000,2018-11-29,2022-12-02,Problemas económicos
1020466451,Cerrado,2022-04-27,30000,,,Sin primer pago
1020119804,Cerrado,2013-11-14,20000,,,Problemas económicos
1020413254,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020119812,Cerrado,2023-05-13,40000,2015-01-31,2023-05-01,Aumento
1020466417,Cerrado,2022-03-31,50000,,,Sin primer pago
1020119853,Cerrado,2018-06-21,20000,2015-01-31,2018-06-01,Aumento
1020466457,Cerrado,2022-04-18,30000,2021-12-01,2022-04-01,Disminución
1020466459,Cerrado,2022-03-31,30000,,,Sin primer pago
1020437205,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020119895,Cerrado,2019-05-20,50000,2016-10-31,2019-05-03,Aumento
1020466462,Cerrado,2022-04-20,30000,2022-01-01,2022-04-01,Disminución
1020119903,Cerrado,2014-02-27,20000,,,Limpieza de datos
1020438915,Cerrado,2019-12-17,30000,,,Sin primer pago
1020466465,Cerrado,2022-03-31,30000,,,Sin primer pago
1020119929,Cerrado,2013-06-27,20000,,,Problemas económicos
1020371595,Cerrado,2018-11-15,15000,,,Problemas económicos
1020466466,Cerrado,2022-03-28,30000,,,Sin primer pago
1020119937,Cerrado,2018-07-23,20000,,,Sin primer pago
1020381545,Cerrado,2018-11-09,15000,,,Disminución
1020466471,Cerrado,2022-04-22,30000,,,Sin primer pago
1020119945,Cerrado,2014-01-28,20000,,,Limpieza de datos
1020381545,Cerrado,2019-02-13,15000,,,Entrada incorrecta
1020466473,Cerrado,2022-04-22,30000,,,Sin primer pago
1020119952,Cerrado,2018-05-25,20000,2015-01-31,2018-05-02,Aumento
1020451685,Cerrado,2021-11-26,20000,,,Disminución
1020119960,Cerrado,2018-07-23,20000,,,Sin primer pago
1020119994,Cerrado,2018-06-21,20000,2015-01-31,2018-06-01,Aumento
1020309777,Cerrado,2021-10-07,20000,2018-12-14,2021-10-03,Mal servicio / Mala atención
1020466480,Cerrado,2022-10-06,30000,2022-01-04,2022-02-13,No reactiva
1020120018,Cerrado,2014-09-04,20000,,,Problemas económicos
1020466477,Cerrado,2022-03-31,30000,,,Sin primer pago
1020017636,Cerrado,2019-03-11,20000,,,Entrada incorrecta
1020466482,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120059,Cerrado,2015-12-02,20000,2015-01-31,2015-12-31,Sin pagos últimamente
1020382311,Cerrado,2020-03-24,45000,2018-12-03,2020-03-03,Piensa que no se necesita
1020466484,Cerrado,2022-03-04,30000,2021-12-01,2021-12-01,Problemas económicos
1020120075,Cerrado,2016-05-24,30000,,,Sin primer pago
1020436380,Cerrado,2019-07-11,30000,2018-11-15,2019-07-03,Disminución
1020466485,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120091,Cerrado,2013-08-13,50000,,,Problemas económicos
1020466486,Cerrado,2022-04-27,30000,,,Sin primer pago
1020120109,Cerrado,2018-07-27,50000,,,Sin primer pago
1020466490,Cerrado,2022-04-27,30000,2022-01-01,2022-01-01,Solo un Pago
1020120117,Cerrado,2018-07-19,30000,,,Sin primer pago
1020433493,Cerrado,2018-11-09,30000,,,Entrada incorrecta
1020466491,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120125,Cerrado,2017-12-03,30000,2016-12-31,,Limpieza de datos
1020466493,Cerrado,2022-04-27,30000,,,Sin primer pago
1020120141,Cerrado,2013-09-05,30000,,,Problemas económicos
1020157820,Cerrado,2022-03-31,20000,,,Sin primer pago
1020466494,Cerrado,2022-07-08,30000,2021-12-17,2022-07-04,Mal servicio / Mala atención
1020120158,Cerrado,2014-03-14,35000,,,Limpieza de datos
1020120166,Cerrado,2018-07-23,30000,,,Sin primer pago
1020120174,Cerrado,2018-07-23,40000,,,Sin primer pago
1020466501,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120182,Cerrado,2018-07-23,50000,,,Sin primer pago
1020466502,Cerrado,2022-05-12,30000,,,Sin primer pago
1020120190,Cerrado,2014-03-14,40000,,,Limpieza de datos
1020429842,Cerrado,2022-03-31,30000,,,Sin primer pago
1020457769,Cerrado,2022-07-28,30000,,,Sin primer pago
1020120208,Cerrado,2014-03-14,40000,,,Limpieza de datos
1020035554,Cerrado,2022-12-19,50000,2018-11-20,2022-12-02,Aumento
1020466500,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120216,Cerrado,2014-06-04,50000,,,Problemas económicos
1020462058,Cerrado,2022-03-31,50000,,,Sin primer pago
1020120224,Cerrado,2014-03-14,40000,,,Limpieza de datos
1020012082,Cerrado,2020-04-27,30000,2018-11-15,2020-04-03,Aumento
1020461820,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120232,Cerrado,2015-06-25,35000,,,Problemas económicos
1020361018,Cerrado,2021-08-09,30000,2018-12-01,2021-08-01,Problemas económicos
1020466488,Cerrado,2023-06-07,30000,2021-12-10,2023-06-02,Aumento
1020120240,Cerrado,2014-01-28,40000,,,Limpieza de datos
1020056915,Cerrado,2018-11-13,15000,,,Entrada incorrecta
1020466512,Cerrado,2022-03-31,50000,,,Sin primer pago
1020120257,Cerrado,2023-05-13,40000,2015-01-31,2023-05-01,Aumento
1020466511,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120265,Cerrado,2014-03-04,30000,,,Limpieza de datos
1020275119,Cerrado,2020-01-10,40000,2019-01-02,2020-01-01,Cancela donación por salida del país
1020466514,Cerrado,2021-11-29,30000,,,Sin primer pago
1020120273,Cerrado,2015-04-22,30000,2015-02-28,2015-02-28,Problemas económicos
1020120281,Cerrado,2013-12-02,30000,,,Problemas económicos
1020466513,Cerrado,2022-04-27,30000,,,Sin primer pago
1020120299,Cerrado,2014-01-28,30000,,,Limpieza de datos
1020466517,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120307,Cerrado,2015-03-18,20000,,,Sin pagos últimamente
1020412965,Cerrado,2019-01-29,30000,,,Sin primer pago
1020466518,Cerrado,2021-11-29,30000,,,Entrada incorrecta
1020120315,Cerrado,2017-12-03,30000,2015-06-30,,Limpieza de datos
1020413108,Cerrado,2018-11-13,30000,,,Entrada incorrecta
1020466520,Cerrado,2021-12-13,50000,2021-12-02,2021-12-02,Mal servicio / Mala atención
1020120323,Cerrado,2014-01-28,30000,,,Limpieza de datos
1020466521,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120331,Cerrado,2018-12-21,40000,2015-01-31,2018-12-01,Aumento
1020437127,Cerrado,2019-03-22,30000,,,Sin primer pago
1020466522,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120349,Cerrado,2014-01-28,40000,,,Limpieza de datos
1020254411,Cerrado,2019-05-16,20000,2018-12-18,2019-05-03,Disminución
1020466523,Cerrado,2022-04-27,20000,,,Sin primer pago
1020120356,Cerrado,2014-01-28,40000,,,Limpieza de datos
1020045595,Cerrado,2018-11-13,50000,,,Entrada incorrecta
1020466523,Cerrado,2022-03-31,20000,,,Sin primer pago
1020120364,Cerrado,2017-05-31,35000,2015-02-28,2017-05-04,Otra
1020413432,Cerrado,2018-07-31,20000,,,Limpieza de datos
1020466526,Cerrado,2022-02-10,50000,2021-12-02,2021-12-02,Problemas económicos
1020120372,Cerrado,2013-10-15,30000,,,Problemas económicos
1020430268,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020120398,Cerrado,2018-07-19,20000,,,Sin primer pago
1020466547,Cerrado,2022-06-21,30000,2021-12-10,2022-06-10,Disminución
1020120406,Cerrado,2014-01-29,30000,,,Limpieza de datos
1020289706,Cerrado,2021-10-15,25000,2018-12-01,2021-10-01,Aumento
1020462258,Cerrado,2022-05-12,50000,,,Sin primer pago
1020120414,Cerrado,2014-01-29,40000,,,Limpieza de datos
1020303093,Cerrado,2021-12-10,35000,2018-12-03,2021-12-03,Disminución
1020466551,Cerrado,2022-03-08,30000,,,Sin primer pago
1020120422,Cerrado,2013-11-14,30000,,,Problemas económicos
1020388573,Cerrado,2022-03-31,50000,,,Sin primer pago
1020466554,Cerrado,2022-05-12,30000,,,Sin primer pago
1020120430,Cerrado,2014-07-31,50000,,,Limpieza de datos
1020221105,Cerrado,2020-03-10,35000,2018-12-01,2020-03-01,Disminución
1020451305,Cerrado,2022-09-29,30000,,,Sin primer pago
1020120448,Cerrado,2014-01-29,30000,,,Limpieza de datos
1020276455,Cerrado,2020-02-03,30000,2018-12-03,2020-02-03,Problemas económicos
1020466556,Cerrado,2022-04-27,30000,,,Sin primer pago
1020120455,Cerrado,2014-01-28,50000,,,Limpieza de datos
1020438763,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120463,Cerrado,2014-01-28,50000,,,Limpieza de datos
1020466560,Cerrado,2022-04-27,30000,,,Sin primer pago
1020120489,Cerrado,2014-03-04,40000,,,Limpieza de datos
1020466567,Cerrado,2022-08-16,60000,2021-12-16,2022-07-14,Problemas económicos
1020120497,Cerrado,2013-12-04,60000,,,Problemas económicos
1020412895,Cerrado,2018-11-30,50000,,,Por Donación Esporádica
1020466564,Cerrado,2022-05-12,30000,,,Sin primer pago
1020120505,Cerrado,2014-01-28,40000,,,Limpieza de datos
1020466573,Cerrado,2022-05-27,30000,,,Sin primer pago
1020439570,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020466576,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120521,Cerrado,2014-01-30,30000,,,Problemas económicos
1020439588,Cerrado,2018-07-31,50000,,,Limpieza de datos
1020466577,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120539,Cerrado,2014-03-04,35000,,,Limpieza de datos
1020439591,Cerrado,2018-07-31,30000,,,Limpieza de datos
1020466578,Cerrado,2022-03-16,30000,2022-03-01,2022-03-01,Solo un Pago
1020120547,Cerrado,2019-10-15,30000,2015-05-31,,Aumento
1020120554,Cerrado,2018-07-23,30000,,,Sin primer pago
1020439564,Cerrado,2022-05-24,30000,2018-12-03,2022-05-03,Problemas económicos
1020120562,Cerrado,2014-09-04,30000,,,Problemas económicos
1020439569,Cerrado,2022-03-31,30000,,,Sin primer pago
1020466581,Cerrado,2022-04-27,30000,,,Sin primer pago
1020120588,Cerrado,2016-05-23,30000,,,Sin pagos últimamente
1020439577,Cerrado,2019-07-18,30000,2018-11-20,2019-07-03,Problemas económicos
1020120596,Cerrado,2014-02-10,50000,,,Limpieza de datos
1020466575,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120604,Cerrado,2015-04-29,40000,,,Problemas económicos
1020466589,Cerrado,2022-04-27,30000,,,Sin primer pago
1020120612,Cerrado,2016-05-23,30000,,,Sin primer pago
1020439573,Cerrado,2021-01-15,50000,2018-12-03,,Problemas económicos
1020466591,Cerrado,2023-08-03,30000,2022-01-01,2023-08-01,Disminución
1020120620,Cerrado,2018-07-19,20000,,,Sin primer pago
1020439575,Cerrado,2020-10-26,30000,,,Sin primer pago
1020120638,Cerrado,2014-01-31,50000,,,Limpieza de datos
1020439596,Cerrado,2022-03-31,50000,,,Sin primer pago
1020466593,Cerrado,2022-12-19,30000,2022-01-04,2022-11-02,Problemas económicos
1020120646,Cerrado,2016-05-23,30000,,,Sin primer pago
1020439597,Cerrado,2021-03-05,30000,2018-12-03,2021-03-03,Problemas económicos
1020449325,Cerrado,2022-07-15,30000,2022-01-01,2022-03-01,Problemas económicos
1020120653,Cerrado,2017-01-23,15000,2016-07-31,2016-10-20,Problemas económicos
1020439532,Cerrado,2021-09-20,30000,2018-12-01,2021-09-04,Mal servicio / Mala atención
1020466592,Cerrado,2022-11-04,30000,2022-02-07,2022-11-07,Problemas económicos
1020466594,Cerrado,2022-04-13,30000,,,Sin primer pago
1020466595,Cerrado,2022-03-12,30000,2021-12-06,2022-02-06,Disminución
1020120687,Cerrado,2017-04-29,30000,,,Sin primer pago
1020466596,Cerrado,2022-04-27,20000,,,Sin primer pago
1020120695,Cerrado,2015-03-14,40000,,,Sin pagos últimamente
1020439546,Cerrado,2019-03-15,30000,2018-12-01,2019-03-01,Otra
1020466600,Cerrado,2022-03-31,50000,,,Sin primer pago
1020120703,Cerrado,2015-03-14,50000,,,Sin pagos últimamente
1020120711,Cerrado,2013-12-24,30000,,,Problemas económicos
1020439560,Cerrado,2022-01-27,30000,2018-12-01,2022-01-01,Aumento
1020466605,Cerrado,2022-03-31,20000,,,Sin primer pago
1020120729,Cerrado,2015-03-07,30000,,,Problemas económicos
1020466606,Cerrado,2022-04-27,20000,,,Sin primer pago
1020120737,Cerrado,2015-03-24,30000,,,Sin pagos últimamente
1020439579,Cerrado,2019-04-10,20000,2018-11-15,2019-04-01,Otra
1020462044,Cerrado,2022-07-02,30000,2022-01-01,2022-07-01,No reactiva
1020439580,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120778,Cerrado,2018-09-14,40000,,,Sin primer pago
1020439583,Cerrado,2019-08-28,30000,2018-12-01,2019-08-01,Disminución
1020466615,Cerrado,2022-06-22,60000,2021-12-10,2022-06-03,Problemas económicos
1020120786,Cerrado,2014-03-14,40000,,,Problemas económicos
1020466617,Cerrado,2022-05-12,30000,,,Sin primer pago
1020120794,Cerrado,2018-07-23,30000,,,Sin primer pago
1020439594,Cerrado,2022-03-31,30000,,,Sin primer pago
1020466618,Cerrado,2022-02-26,30000,,,Sin primer pago
1020120802,Cerrado,2017-12-03,30000,2015-03-31,,Limpieza de datos
1020120828,Cerrado,2014-03-14,30000,,,Limpieza de datos
1020439533,Cerrado,2018-11-15,30000,,,Entrada incorrecta
1020466633,Cerrado,2023-06-07,50000,2021-12-01,2023-06-01,Aumento
1020120836,Cerrado,2014-03-14,30000,,,Limpieza de datos
1020439534,Cerrado,2018-12-13,30000,,,Entrada incorrecta
1020466640,Cerrado,2023-07-12,60000,2021-12-01,2023-07-01,Problemas económicos
1020120844,Cerrado,2013-09-30,30000,,,Problemas económicos
1020439550,Cerrado,2018-11-15,30000,,,Entrada incorrecta
1020120851,Cerrado,2013-11-14,40000,,,Problemas económicos
1020439585,Cerrado,2019-12-11,30000,2018-11-15,2019-12-03,Dona a otra ONG
1020120869,Cerrado,2018-07-23,40000,,,Sin primer pago
1020466655,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120877,Cerrado,2015-02-13,30000,,,Problemas económicos
1020466626,Cerrado,2022-03-31,20000,,,Sin primer pago
1020120885,Cerrado,2018-07-23,40000,,,Sin primer pago
1020466660,Cerrado,2022-04-27,30000,,,Sin primer pago
1020120893,Cerrado,2018-07-23,55000,,,Sin primer pago
1020439595,Cerrado,2022-09-29,30000,,,Sin primer pago
1020466658,Cerrado,2022-03-22,30000,2021-12-01,2021-12-01,Problemas económicos
1020120901,Cerrado,2013-11-14,40000,,,Problemas económicos
1020466664,Cerrado,2022-03-31,30000,,,Sin primer pago
1020120919,Cerrado,2014-03-14,50000,,,Limpieza de datos
1020120927,Cerrado,2013-11-14,60000,,,Problemas económicos
1020466667,Cerrado,2023-04-12,20000,2022-02-01,2023-04-01,Aumento
1020120935,Cerrado,2013-11-14,50000,,,Problemas económicos
1020466671,Cerrado,2022-03-31,30000,2021-12-15,2022-02-04,Problemas económicos
1020120943,Cerrado,2013-11-14,30000,,,Problemas económicos
1020466670,Cerrado,2022-04-27,20000,,,Sin primer pago
1020120950,Cerrado,2014-03-14,40000,,,Limpieza de datos
1020439542,Cerrado,2021-01-28,30000,2018-12-03,,Problemas económicos
1020120968,Cerrado,2013-11-29,40000,,,Problemas económicos
1020120976,Cerrado,2016-06-21,70000,2015-01-31,2016-06-30,Problemas económicos
1020466683,Cerrado,2023-05-19,50000,2021-12-01,2023-05-01,Aumento
1020121008,Cerrado,2018-07-23,40000,,,Sin primer pago
1020466684,Cerrado,2022-06-01,30000,2021-12-01,2022-06-01,Problemas económicos
1020121016,Cerrado,2018-07-23,35000,,,Sin primer pago
1020251789,Cerrado,2019-05-20,30000,2018-11-20,2019-05-03,Problemas económicos
1020121024,Cerrado,2014-03-14,40000,,,Limpieza de datos
1020466687,Cerrado,2023-02-01,30000,2021-12-01,2023-02-01,Problemas económicos
1020121032,Cerrado,2014-03-14,50000,,,Limpieza de datos
1020439505,Cerrado,2020-04-08,30000,2018-11-15,2020-03-01,Problemas económicos
1020466691,Cerrado,2022-05-23,30000,2022-01-15,2022-01-15,Problemas económicos
1020466696,Cerrado,2022-09-26,50000,2021-12-10,2022-01-07,No reactiva
1020121065,Cerrado,2016-02-26,20000,2015-08-31,2015-08-31,Sin pagos últimamente
1020106017,Cerrado,2023-02-21,30000,2019-04-05,2023-02-01,Aumento
1020121073,Cerrado,2014-01-28,40000,,,Limpieza de datos
1020027825,Cerrado,2021-03-06,60000,2019-04-01,,Persona fallecida
1020466699,Cerrado,2022-03-31,30000,,,Sin primer pago
1020121081,Cerrado,2018-07-23,30000,,,Sin primer pago
1020441051,Cerrado,2020-02-25,50000,2019-04-01,,Disminución
1020466702,Cerrado,2022-03-07,20000,2022-01-05,2022-02-05,Problemas económicos
1020121099,Cerrado,2013-11-14,40000,,,Problemas económicos
1020466704,Cerrado,2022-03-31,30000,,,Sin primer pago
1020121107,Cerrado,2014-03-14,40000,,,Problemas económicos
1020441056,Cerrado,2020-09-24,50000,2019-03-28,,Sin primer pago
1020466707,Cerrado,2022-03-31,30000,,,Sin primer pago
1020121115,Cerrado,2015-02-27,30000,,,Limpieza de datos
1020440872,Cerrado,2021-05-20,30000,2019-05-03,2021-04-15,Otra
1020466179,Cerrado,2023-05-26,30000,2021-12-01,2023-05-01,Aumento
1020121131,Cerrado,2014-02-10,30000,,,Limpieza de datos
1020039614,Cerrado,2023-07-26,20000,2019-04-05,2023-07-01,Problemas económicos
1020449889,Cerrado,2022-07-26,50000,2022-05-05,2022-07-05,Problemas económicos
1020121164,Cerrado,2018-07-23,30000,,,Sin primer pago
1020000244,Cerrado,2023-01-21,50000,2019-04-01,2023-01-01,Aumento
1020466718,Cerrado,2021-12-21,30000,2021-11-30,2021-11-30,Problemas económicos
1020121172,Cerrado,2014-03-14,40000,,,Limpieza de datos
1020441134,Cerrado,2020-09-25,50000,,,Sin primer pago
